Year,Age,Female,Male,Total,OpenInterval
1822,21,0.005896,0.007157,0.006517,False
1822,22,0.006381,0.007763,0.007062,False
1822,23,0.006647,0.00815,0.007386,False
1822,24,0.006735,0.008327,0.007517,False
1822,25,0.006881,0.008591,0.007718,False
1822,26,0.007131,0.008878,0.007986,False
1822,27,0.007384,0.009132,0.008237,False
1822,28,0.007518,0.009142,0.008309,False
1822,29,0.007687,0.009073,0.008361,False
1822,30,0.00803,0.009199,0.008598,False
1822,31,0.008657,0.00976,0.009188,False
1822,32,0.009236,0.010417,0.009798,False
1822,33,0.009445,0.010644,0.010012,False
1822,34,0.0095,0.010637,0.010038,False
1822,35,0.009671,0.01083,0.01022,False
1822,36,0.009886,0.011191,0.010504,False
1822,37,0.010182,0.011793,0.010941,False
1822,38,0.010574,0.01257,0.011512,False
1822,39,0.011265,0.013679,0.012399,False
1822,40,0.012064,0.015022,0.013454,False
1822,41,0.012492,0.016016,0.014147,False
1822,42,0.012566,0.016681,0.014497,False
1822,43,0.012404,0.017162,0.014635,False
1822,44,0.01219,0.017765,0.014802,False
1822,45,0.011867,0.018489,0.014957,False
1822,46,0.011792,0.019313,0.015288,False
1822,47,0.012076,0.020165,0.015827,False
1822,48,0.012316,0.020347,0.016032,False
1822,49,0.013407,0.021257,0.017034,False
1822,50,0.014775,0.022103,0.018156,False
1822,51,0.015676,0.022569,0.018834,False
1822,52,0.016903,0.02381,0.020043,False
1822,53,0.018384,0.025665,0.021669,False
1822,54,0.020261,0.028233,0.023839,False
1822,55,0.021785,0.030457,0.025661,False
1822,56,0.022736,0.031702,0.026733,False
1822,57,0.024291,0.033623,0.028437,False
1822,58,0.025912,0.035466,0.03014,False
1822,59,0.027688,0.037279,0.031917,False
1822,60,0.029669,0.039188,0.033852,False
1822,61,0.032667,0.042256,0.036876,False
1822,62,0.035835,0.045762,0.040178,False
1822,63,0.039187,0.049819,0.043811,False
1822,64,0.042531,0.053917,0.047457,False
1822,65,0.045795,0.058073,0.051076,False
1822,66,0.04816,0.061035,0.05366,False
1822,67,0.050726,0.063677,0.056238,False
1822,68,0.055049,0.067835,0.060489,False
1822,69,0.060423,0.073213,0.065847,False
1822,70,0.067215,0.080014,0.072621,False
1822,71,0.073135,0.086439,0.078708,False
1822,72,0.079793,0.093949,0.085676,False
1822,73,0.088427,0.104398,0.095002,False
1822,74,0.095718,0.113499,0.102979,False
1822,75,0.103501,0.122178,0.111117,False
1822,76,0.112326,0.13257,0.120536,False
1822,77,0.122379,0.145488,0.131634,False
1822,78,0.13445,0.159803,0.144484,False
1822,79,0.147951,0.172523,0.157629,False
1822,80,0.151779,0.171249,0.159439,False
1822,81,0.168048,0.187656,0.175651,False
1822,82,0.185754,0.207914,0.194173,False
1822,83,0.203411,0.231169,0.213696,False
1822,84,0.218007,0.255224,0.231404,False
1822,85,0.227381,0.277378,0.244849,False
1822,86,0.234036,0.293723,0.254424,False
1822,87,0.238945,0.301888,0.260164,False
1822,88,0.243899,0.303824,0.263956,False
1822,89,0.253216,0.304298,0.270232,False
1822,90,0.270479,0.311846,0.284061,False
1822,91,0.290153,0.32483,0.301194,False
1822,92,0.314514,0.346725,0.324305,False
1822,93,0.346992,0.380997,0.356728,False
1822,94,0.384244,0.437109,0.398123,False
1822,95,0.423137,0.520147,0.446056,False
1822,96,0.457931,0.578632,0.484237,False
1822,97,0.476939,0.55451,0.493333,False
1822,98,0.46789,0.367713,0.442417,False
1822,99,0.473547,0.277457,0.412679,False
1822,100,1.023845,1.789869,1.2416,False
1822,101,1.17757,2.390805,1.491089,False
1822,102,1.690402,6.0,2.133333,False
1822,103,6.0,,6.0,False
1822,104,,,,False
1822,105,,,,False
1822,106,,,,False
1822,107,,,,False
1822,108,,,,False
1822,109,,,,False
1822,110,,,,True
1823,0,0.155155,0.189081,0.172283,False
1823,1,0.031584,0.035728,0.03366,False
1823,2,0.02283,0.025959,0.024398,False
1823,3,0.01247,0.013766,0.013119,False
1823,4,0.006935,0.007231,0.007083,False
1823,5,0.005841,0.006175,0.006008,False
1823,6,0.005383,0.005896,0.00564,False
1823,7,0.00499,0.005602,0.005295,False
1823,8,0.004742,0.005381,0.00506,False
1823,9,0.00452,0.005044,0.004782,False
1823,10,0.004136,0.004452,0.004294,False
1823,11,0.003717,0.003829,0.003773,False
1823,12,0.003541,0.003476,0.003509,False
1823,13,0.003613,0.003401,0.003507,False
1823,14,0.003862,0.003514,0.003688,False
1823,15,0.003985,0.00358,0.003784,False
1823,16,0.004055,0.003693,0.003875,False
1823,17,0.00426,0.004021,0.004141,False
1823,18,0.004529,0.00456,0.004544,False
1823,19,0.004792,0.005226,0.005006,False
1823,20,0.004832,0.005737,0.005275,False
1823,21,0.004977,0.006194,0.005574,False
1823,22,0.005407,0.006816,0.006101,False
1823,23,0.0059,0.00743,0.006654,False
1823,24,0.006256,0.00776,0.006997,False
1823,25,0.006491,0.007831,0.00715,False
1823,26,0.006672,0.007895,0.007272,False
1823,27,0.006963,0.008121,0.00753,False
1823,28,0.007171,0.00836,0.007752,False
1823,29,0.007175,0.00842,0.007782,False
1823,30,0.007146,0.008444,0.007778,False
1823,31,0.007385,0.008783,0.008062,False
1823,32,0.007896,0.009369,0.008604,False
1823,33,0.008485,0.009994,0.009203,False
1823,34,0.008872,0.010143,0.009472,False
1823,35,0.009251,0.010061,0.009634,False
1823,36,0.009719,0.010254,0.009972,False
1823,37,0.010226,0.010807,0.0105,False
1823,38,0.010657,0.011652,0.011125,False
1823,39,0.011017,0.01272,0.011816,False
1823,40,0.011492,0.014082,0.012708,False
1823,41,0.01201,0.015508,0.013653,False
1823,42,0.012154,0.016448,0.014169,False
1823,43,0.012158,0.017139,0.014492,False
1823,44,0.012141,0.017739,0.014763,False
1823,45,0.01234,0.0186,0.015269,False
1823,46,0.012617,0.019579,0.015855,False
1823,47,0.013202,0.020769,0.016706,False
1823,48,0.013873,0.021772,0.017522,False
1823,49,0.014102,0.021782,0.01764,False
1823,50,0.014877,0.022336,0.01831,False
1823,51,0.015949,0.023407,0.019366,False
1823,52,0.016408,0.023746,0.019747,False
1823,53,0.017448,0.025051,0.02088,False
1823,54,0.018995,0.027179,0.022661,False
1823,55,0.021195,0.030194,0.025203,False
1823,56,0.022646,0.031829,0.026729,False
1823,57,0.023927,0.033124,0.028004,False
1823,58,0.025827,0.035152,0.029947,False
1823,59,0.02779,0.037136,0.031903,False
1823,60,0.029868,0.039096,0.033914,False
1823,61,0.032597,0.041846,0.03664,False
1823,62,0.035748,0.044975,0.039777,False
1823,63,0.038959,0.048334,0.043039,False
1823,64,0.042193,0.051956,0.046417,False
1823,65,0.045268,0.055311,0.049591,False
1823,66,0.047881,0.058102,0.05226,False
1823,67,0.050299,0.06091,0.054814,False
1823,68,0.053226,0.064097,0.057834,False
1823,69,0.05837,0.069668,0.063155,False
1823,70,0.064902,0.077319,0.070136,False
1823,71,0.072974,0.08663,0.078697,False
1823,72,0.079809,0.094566,0.085933,False
1823,73,0.087569,0.10273,0.093805,False
1823,74,0.097546,0.112497,0.103635,False
1823,75,0.106237,0.118975,0.111388,False
1823,76,0.114795,0.125095,0.118942,False
1823,77,0.124767,0.133771,0.128379,False
1823,78,0.134347,0.146203,0.139044,False
1823,79,0.143401,0.161969,0.15066,False
1823,80,0.139153,0.162166,0.148181,False
1823,81,0.146641,0.180086,0.159611,False
1823,82,0.156861,0.201982,0.174033,False
1823,83,0.171297,0.227901,0.192293,False
1823,84,0.191399,0.255085,0.214298,False
1823,85,0.217891,0.278638,0.238999,False
1823,86,0.247068,0.297502,0.26404,False
1823,87,0.276457,0.307668,0.286751,False
1823,88,0.302211,0.306616,0.303657,False
1823,89,0.320732,0.301591,0.314428,False
1823,90,0.330373,0.302376,0.32111,False
1823,91,0.331418,0.305915,0.323068,False
1823,92,0.327957,0.314077,0.323555,False
1823,93,0.327268,0.332607,0.328875,False
1823,94,0.336354,0.370217,0.345847,False
1823,95,0.358641,0.447843,0.380876,False
1823,96,0.383466,0.557721,0.420602,False
1823,97,0.398912,0.612104,0.439604,False
1823,98,0.391757,0.495677,0.41194,False
1823,99,0.392857,0.245026,0.35223,False
1823,100,1.126735,1.229508,1.1587,False
1823,101,2.447368,,2.447368,False
1823,102,4.188679,,4.188679,False
1823,103,,,,False
1823,104,,,,False
1823,105,,,,False
1823,106,,,,False
1823,107,,,,False
1823,108,,,,False
1823,109,,,,False
1823,110,,,,True
1824,0,0.15705,0.186971,0.172134,False
1824,1,0.033676,0.039247,0.036469,False
1824,2,0.024012,0.02855,0.026288,False
1824,3,0.014858,0.015955,0.015409,False
1824,4,0.009869,0.009104,0.009486,False
1824,5,0.008091,0.007692,0.007891,False
1824,6,0.006632,0.007011,0.006822,False
1824,7,0.005414,0.006287,0.005851,False
1824,8,0.00461,0.0057,0.005155,False
1824,9,0.004304,0.00534,0.004821,False
1824,10,0.004365,0.005032,0.004698,False
1824,11,0.004263,0.004554,0.004408,False
1824,12,0.004136,0.004123,0.00413,False
1824,13,0.004177,0.003931,0.004055,False
1824,14,0.00441,0.004004,0.004207,False
1824,15,0.004742,0.004239,0.004491,False
1824,16,0.004848,0.004413,0.004632,False
1824,17,0.004851,0.004566,0.00471,False
1824,18,0.005043,0.004984,0.005014,False
1824,19,0.005338,0.005662,0.005498,False
1824,20,0.005643,0.006456,0.006042,False
1824,21,0.00573,0.006892,0.0063,False
1824,22,0.005822,0.007218,0.006508,False
1824,23,0.006184,0.007729,0.006946,False
1824,24,0.006541,0.008202,0.007361,False
1824,25,0.006678,0.008367,0.007511,False
1824,26,0.006574,0.008251,0.007399,False
1824,27,0.006576,0.00832,0.007432,False
1824,28,0.00676,0.00862,0.007672,False
1824,29,0.006929,0.008995,0.007939,False
1824,30,0.006966,0.009207,0.008058,False
1824,31,0.0071,0.009464,0.008249,False
1824,32,0.007357,0.009836,0.008556,False
1824,33,0.00782,0.010413,0.009065,False
1824,34,0.008283,0.010939,0.009543,False
1824,35,0.008478,0.010906,0.009622,False
1824,36,0.008566,0.010672,0.009561,False
1824,37,0.008866,0.010877,0.009817,False
1824,38,0.00925,0.011416,0.010274,False
1824,39,0.009617,0.012213,0.010839,False
1824,40,0.009952,0.013115,0.011435,False
1824,41,0.010481,0.014155,0.012205,False
1824,42,0.010919,0.01504,0.012853,False
1824,43,0.011031,0.015469,0.013112,False
1824,44,0.011031,0.015686,0.01321,False
1824,45,0.011059,0.015885,0.013316,False
1824,46,0.011266,0.016398,0.013657,False
1824,47,0.011722,0.017345,0.014327,False
1824,48,0.012467,0.01868,0.015332,False
1824,49,0.013296,0.020081,0.016416,False
1824,50,0.013678,0.02076,0.016926,False
1824,51,0.014834,0.022529,0.018352,False
1824,52,0.015897,0.024073,0.019618,False
1824,53,0.016231,0.024498,0.019966,False
1824,54,0.017014,0.025511,0.020822,False
1824,55,0.018209,0.027009,0.02212,False
1824,56,0.019733,0.02868,0.023695,False
1824,57,0.021214,0.030137,0.025158,False
1824,58,0.022859,0.031831,0.026814,False
1824,59,0.025449,0.034853,0.029581,False
1824,60,0.028348,0.038298,0.032702,False
1824,61,0.0315,0.041798,0.035991,False
1824,62,0.034616,0.044864,0.039073,False
1824,63,0.037845,0.047455,0.04202,False
1824,64,0.040747,0.049226,0.044419,False
1824,65,0.043316,0.050379,0.046356,False
1824,66,0.045526,0.051487,0.048081,False
1824,67,0.047922,0.053871,0.050459,False
1824,68,0.050343,0.05769,0.053455,False
1824,69,0.053567,0.063523,0.057765,False
1824,70,0.059144,0.072999,0.064975,False
1824,71,0.065967,0.084066,0.073537,False
1824,72,0.073551,0.095151,0.08252,False
1824,73,0.079602,0.103255,0.089315,False
1824,74,0.086119,0.109289,0.095542,False
1824,75,0.094285,0.114449,0.102406,False
1824,76,0.100995,0.11721,0.107465,False
1824,77,0.109411,0.121272,0.114129,False
1824,78,0.120649,0.129422,0.124131,False
1824,79,0.133707,0.144236,0.137831,False
1824,80,0.13671,0.148474,0.141312,False
1824,81,0.151012,0.167853,0.157537,False
1824,82,0.166149,0.190449,0.175406,False
1824,83,0.181518,0.216386,0.194466,False
1824,84,0.195652,0.243381,0.212797,False
1824,85,0.205818,0.265681,0.226532,False
1824,86,0.213734,0.283473,0.236996,False
1824,87,0.22118,0.296882,0.245655,False
1824,88,0.230198,0.303091,0.253459,False
1824,89,0.244209,0.307646,0.26459,False
1824,90,0.269307,0.325707,0.287669,False
1824,91,0.296167,0.345715,0.312452,False
1824,92,0.317679,0.365488,0.333214,False
1824,93,0.333125,0.388112,0.350301,False
1824,94,0.348269,0.411807,0.366872,False
1824,95,0.365012,0.425042,0.381113,False
1824,96,0.378821,0.418231,0.387985,False
1824,97,0.381949,0.211799,0.348044,False
1824,98,0.357287,0.0,0.286084,False
1824,99,0.302318,0.0,0.235048,False
1824,100,0.388853,1.813387,0.733792,False
1824,101,0.0,6.0,0.596421,False
1824,102,,,,False
1824,103,,,,False
1824,104,,,,False
1824,105,,,,False
1824,106,,,,False
1824,107,,,,False
1824,108,,,,False
1824,109,,,,False
1824,110,,,,True
1825,0,0.165618,0.195463,0.180649,False
1825,1,0.033667,0.035621,0.034648,False
1825,2,0.023679,0.025246,0.024465,False
1825,3,0.014704,0.015178,0.014942,False
1825,4,0.009404,0.009291,0.009347,False
1825,5,0.007637,0.007609,0.007623,False
1825,6,0.006435,0.006573,0.006504,False
1825,7,0.005249,0.005518,0.005384,False
1825,8,0.004338,0.00466,0.004499,False
1825,9,0.003846,0.004155,0.004,False
1825,10,0.003792,0.004034,0.003912,False
1825,11,0.00377,0.003901,0.003835,False
1825,12,0.003642,0.003668,0.003655,False
1825,13,0.0035,0.003411,0.003456,False
1825,14,0.003507,0.003286,0.003397,False
1825,15,0.003688,0.003349,0.003519,False
1825,16,0.004076,0.003745,0.003911,False
1825,17,0.004259,0.004155,0.004207,False
1825,18,0.004416,0.004679,0.004546,False
1825,19,0.004806,0.005595,0.005196,False
1825,20,0.005334,0.006851,0.00608,False
1825,21,0.005831,0.007926,0.006861,False
1825,22,0.005972,0.008376,0.007153,False
1825,23,0.00604,0.008541,0.007269,False
1825,24,0.006304,0.008757,0.007515,False
1825,25,0.006497,0.008813,0.007641,False
1825,26,0.006392,0.008576,0.007468,False
1825,27,0.006247,0.008381,0.007297,False
1825,28,0.006258,0.008519,0.007367,False
1825,29,0.006498,0.009035,0.007742,False
1825,30,0.006764,0.009713,0.008205,False
1825,31,0.006977,0.010234,0.008562,False
1825,32,0.007172,0.010541,0.008807,False
1825,33,0.007478,0.010916,0.009138,False
1825,34,0.007983,0.011445,0.009642,False
1825,35,0.008481,0.01189,0.010095,False
1825,36,0.008627,0.011769,0.010107,False
1825,37,0.008729,0.01159,0.01008,False
1825,38,0.009003,0.011814,0.010332,False
1825,39,0.009317,0.012322,0.010737,False
1825,40,0.009566,0.012998,0.01118,False
1825,41,0.009869,0.013822,0.011719,False
1825,42,0.010277,0.014707,0.012352,False
1825,43,0.010664,0.015622,0.012987,False
1825,44,0.010803,0.016269,0.013359,False
1825,45,0.010907,0.016864,0.013689,False
1825,46,0.010984,0.017286,0.013919,False
1825,47,0.01131,0.017925,0.014379,False
1825,48,0.01181,0.018698,0.014985,False
1825,49,0.012519,0.019491,0.015718,False
1825,50,0.013229,0.020001,0.016327,False
1825,51,0.013622,0.020169,0.016607,False
1825,52,0.014612,0.021466,0.017727,False
1825,53,0.015518,0.022991,0.018899,False
1825,54,0.015727,0.023932,0.019411,False
1825,55,0.016454,0.025864,0.020643,False
1825,56,0.017679,0.027952,0.022218,False
1825,57,0.019742,0.030346,0.02441,False
1825,58,0.022003,0.032084,0.026432,False
1825,59,0.024648,0.033598,0.02857,False
1825,60,0.028284,0.035972,0.031643,False
1825,61,0.031739,0.038559,0.034709,False
1825,62,0.034465,0.040924,0.03727,False
1825,63,0.036537,0.043213,0.039427,False
1825,64,0.037979,0.045437,0.041203,False
1825,65,0.038586,0.047594,0.042466,False
1825,66,0.039393,0.049983,0.043925,False
1825,67,0.041478,0.053154,0.046451,False
1825,68,0.04488,0.057284,0.050136,False
1825,69,0.049607,0.062489,0.055025,False
1825,70,0.056061,0.068901,0.061436,False
1825,71,0.064557,0.077495,0.069959,False
1825,72,0.073262,0.086904,0.078922,False
1825,73,0.082093,0.09674,0.088122,False
1825,74,0.088132,0.104025,0.094596,False
1825,75,0.093687,0.110372,0.100404,False
1825,76,0.101089,0.118752,0.108125,False
1825,77,0.108501,0.12671,0.115682,False
1825,78,0.118956,0.136308,0.125778,False
1825,79,0.134224,0.150532,0.14062,False
1825,80,0.13909,0.153008,0.144525,False
1825,81,0.157488,0.170745,0.162632,False
1825,82,0.176993,0.190949,0.182345,False
1825,83,0.196216,0.213726,0.202796,False
1825,84,0.212653,0.237782,0.221805,False
1825,85,0.223473,0.259695,0.236132,False
1825,86,0.231746,0.279985,0.24785,False
1825,87,0.238588,0.297026,0.257252,False
1825,88,0.245771,0.310464,0.265698,False
1825,89,0.25839,0.322105,0.277786,False
1825,90,0.281541,0.34108,0.299885,False
1825,91,0.306077,0.357339,0.322176,False
1825,92,0.326448,0.366008,0.339071,False
1825,93,0.335744,0.369838,0.346521,False
1825,94,0.33484,0.370048,0.345502,False
1825,95,0.335425,0.366914,0.344331,False
1825,96,0.34138,0.347289,0.342926,False
1825,97,0.345466,0.291222,0.332656,False
1825,98,0.341489,0.142096,0.296296,False
1825,99,0.336577,0.0,0.251982,False
1825,100,0.490099,1.354402,0.645554,False
1825,101,0.591797,,0.591797,False
1825,102,0.806324,,0.806324,False
1825,103,,,,False
1825,104,,,,False
1825,105,,,,False
1825,106,,,,False
1825,107,,,,False
1825,108,,,,False
1825,109,,,,False
1825,110,,,,True
1826,0,0.18032,0.211783,0.196162,False
1826,1,0.035574,0.038754,0.037171,False
1826,2,0.024734,0.027031,0.025887,False
1826,3,0.014639,0.015766,0.015205,False
1826,4,0.00887,0.009464,0.009168,False
1826,5,0.006956,0.00777,0.007364,False
1826,6,0.005972,0.007092,0.006533,False
1826,7,0.005106,0.006386,0.005748,False
1826,8,0.004308,0.005587,0.004949,False
1826,9,0.003779,0.004881,0.004331,False
1826,10,0.003592,0.004405,0.003998,False
1826,11,0.003545,0.004092,0.003818,False
1826,12,0.003614,0.00391,0.003762,False
1826,13,0.003633,0.003736,0.003684,False
1826,14,0.00368,0.003642,0.003661,False
1826,15,0.00391,0.003785,0.003848,False
1826,16,0.004398,0.004304,0.004351,False
1826,17,0.004945,0.005011,0.004978,False
1826,18,0.005128,0.005517,0.00532,False
1826,19,0.005162,0.00595,0.005551,False
1826,20,0.005363,0.006637,0.005991,False
1826,21,0.005687,0.007402,0.006531,False
1826,22,0.006048,0.008077,0.007046,False
1826,23,0.00617,0.008299,0.007216,False
1826,24,0.006348,0.008425,0.007369,False
1826,25,0.006872,0.00882,0.007834,False
1826,26,0.007272,0.009183,0.008216,False
1826,27,0.007413,0.009358,0.008371,False
1826,28,0.0074,0.009423,0.008395,False
1826,29,0.007469,0.009704,0.008565,False
1826,30,0.007721,0.010238,0.008954,False
1826,31,0.008089,0.010913,0.009467,False
1826,32,0.008308,0.011239,0.009732,False
1826,33,0.008567,0.011425,0.009952,False
1826,34,0.009026,0.01178,0.010353,False
1826,35,0.009789,0.012443,0.011058,False
1826,36,0.010423,0.013069,0.011676,False
1826,37,0.010675,0.01326,0.011893,False
1826,38,0.010792,0.013276,0.011965,False
1826,39,0.011037,0.013634,0.012265,False
1826,40,0.011258,0.014194,0.012645,False
1826,41,0.011506,0.015032,0.01316,False
1826,42,0.011733,0.01585,0.013654,False
1826,43,0.012119,0.016788,0.014299,False
1826,44,0.012516,0.017813,0.014988,False
1826,45,0.012663,0.018557,0.015409,False
1826,46,0.012688,0.019015,0.015629,False
1826,47,0.012874,0.019564,0.015974,False
1826,48,0.013409,0.020519,0.01669,False
1826,49,0.014216,0.021812,0.0177,False
1826,50,0.015349,0.023383,0.019015,False
1826,51,0.016669,0.025028,0.020477,False
1826,52,0.017406,0.025801,0.021218,False
1826,53,0.018825,0.027517,0.022759,False
1826,54,0.020056,0.028987,0.024078,False
1826,55,0.020369,0.029241,0.024332,False
1826,56,0.02124,0.030201,0.025209,False
1826,57,0.022808,0.032003,0.026849,False
1826,58,0.025202,0.034613,0.029321,False
1826,59,0.027582,0.036956,0.031677,False
1826,60,0.030041,0.039345,0.034098,False
1826,61,0.03357,0.043256,0.037781,False
1826,62,0.03677,0.046821,0.041126,False
1826,63,0.039809,0.050222,0.044307,False
1826,64,0.042847,0.053647,0.047497,False
1826,65,0.046241,0.057338,0.051012,False
1826,66,0.049352,0.060838,0.054265,False
1826,67,0.053339,0.065447,0.058482,False
1826,68,0.058064,0.070521,0.063328,False
1826,69,0.063441,0.076197,0.068802,False
1826,70,0.06898,0.082215,0.0745,False
1826,71,0.075521,0.088765,0.081025,False
1826,72,0.083972,0.097219,0.089464,False
1826,73,0.093311,0.107101,0.09899,False
1826,74,0.103531,0.117946,0.109417,False
1826,75,0.111424,0.126644,0.117562,False
1826,76,0.118603,0.134517,0.124951,False
1826,77,0.130073,0.148212,0.137226,False
1826,78,0.140491,0.161876,0.14883,False
1826,79,0.15343,0.178319,0.163091,False
1826,80,0.152765,0.180027,0.163315,False
1826,81,0.168516,0.200694,0.180917,False
1826,82,0.186075,0.222909,0.200158,False
1826,83,0.205398,0.245727,0.220609,False
1826,84,0.225277,0.266254,0.240381,False
1826,85,0.244605,0.279995,0.257208,False
1826,86,0.264829,0.290624,0.273626,False
1826,87,0.285907,0.297897,0.28981,False
1826,88,0.306455,0.301247,0.30483,False
1826,89,0.327823,0.313274,0.323434,False
1826,90,0.353956,0.349383,0.352591,False
1826,91,0.377544,0.383184,0.379248,False
1826,92,0.394642,0.406178,0.398202,False
1826,93,0.401354,0.415809,0.405903,False
1826,94,0.392022,0.415924,0.399461,False
1826,95,0.378522,0.410987,0.388145,False
1826,96,0.368693,0.404634,0.378645,False
1826,97,0.367587,0.387744,0.372827,False
1826,98,0.364747,0.347578,0.360569,False
1826,99,0.36695,0.265487,0.341291,False
1826,100,0.435315,0.793651,0.52431,False
1826,101,0.491086,0.0,0.43224,False
1826,102,0.353553,,0.353553,False
1826,103,0.0,,0.0,False
1826,104,,,,False
1826,105,,,,False
1826,106,,,,False
1826,107,,,,False
1826,108,,,,False
1826,109,,,,False
1826,110,,,,True
1827,0,0.159828,0.184853,0.172438,False
1827,1,0.035927,0.037747,0.036841,False
1827,2,0.02368,0.025248,0.024466,False
1827,3,0.016024,0.016143,0.016084,False
1827,4,0.012126,0.011498,0.011811,False
1827,5,0.009765,0.009441,0.009602,False
1827,6,0.007628,0.007791,0.00771,False
1827,7,0.006115,0.006677,0.006397,False
1827,8,0.004948,0.005761,0.005355,False
1827,9,0.00414,0.00504,0.004591,False
1827,10,0.003811,0.004636,0.004224,False
1827,11,0.003597,0.004306,0.003951,False
1827,12,0.003541,0.004139,0.003839,False
1827,13,0.003576,0.004018,0.003797,False
1827,14,0.003537,0.003805,0.00367,False
1827,15,0.003516,0.003605,0.00356,False
1827,16,0.003814,0.003796,0.003805,False
1827,17,0.004421,0.004388,0.004405,False
1827,18,0.00528,0.005326,0.005303,False
1827,19,0.005943,0.006208,0.006073,False
1827,20,0.006529,0.007058,0.006789,False
1827,21,0.00718,0.007927,0.007548,False
1827,22,0.007748,0.008797,0.008264,False
1827,23,0.008111,0.009464,0.008777,False
1827,24,0.007889,0.009499,0.00868,False
1827,25,0.007564,0.009388,0.008461,False
1827,26,0.007635,0.009599,0.008605,False
1827,27,0.007872,0.009953,0.008899,False
1827,28,0.008053,0.010134,0.009077,False
1827,29,0.008289,0.010227,0.009241,False
1827,30,0.008772,0.01055,0.009643,False
1827,31,0.009599,0.011261,0.010413,False
1827,32,0.010242,0.011897,0.011049,False
1827,33,0.010524,0.012162,0.011319,False
1827,34,0.010679,0.012293,0.01146,False
1827,35,0.010926,0.01267,0.011765,False
1827,36,0.011333,0.013359,0.012302,False
1827,37,0.011803,0.014394,0.01303,False
1827,38,0.011931,0.015056,0.013403,False
1827,39,0.012012,0.015606,0.013709,False
1827,40,0.012344,0.016606,0.01436,False
1827,41,0.01289,0.018074,0.01533,False
1827,42,0.013417,0.019568,0.016291,False
1827,43,0.013963,0.020952,0.017211,False
1827,44,0.014754,0.02241,0.018312,False
1827,45,0.015598,0.023837,0.019423,False
1827,46,0.015898,0.024238,0.019763,False
1827,47,0.016163,0.02435,0.019948,False
1827,48,0.016553,0.024396,0.020169,False
1827,49,0.017318,0.024733,0.020722,False
1827,50,0.018333,0.025299,0.021511,False
1827,51,0.019802,0.026604,0.022897,False
1827,52,0.021089,0.028091,0.024269,False
1827,53,0.021402,0.028914,0.024802,False
1827,54,0.022283,0.031148,0.026283,False
1827,55,0.022811,0.033521,0.027617,False
1827,56,0.022567,0.0343,0.027784,False
1827,57,0.023743,0.036201,0.029234,False
1827,58,0.026151,0.038912,0.03173,False
1827,59,0.030004,0.042418,0.03541,False
1827,60,0.034027,0.045193,0.038881,False
1827,61,0.037745,0.048018,0.042198,False
1827,62,0.04172,0.051692,0.04603,False
1827,63,0.044807,0.054857,0.049136,False
1827,64,0.047104,0.057662,0.051638,False
1827,65,0.049017,0.060503,0.053933,False
1827,66,0.051426,0.06374,0.05668,False
1827,67,0.054766,0.067911,0.060346,False
1827,68,0.059547,0.073671,0.065498,False
1827,69,0.065686,0.080327,0.071821,False
1827,70,0.072829,0.08774,0.079043,False
1827,71,0.08065,0.095887,0.08696,False
1827,72,0.088366,0.103248,0.094509,False
1827,73,0.098631,0.113039,0.104563,False
1827,74,0.110392,0.124803,0.116283,False
1827,75,0.12383,0.138399,0.129732,False
1827,76,0.131447,0.147253,0.137754,False
1827,77,0.141435,0.158888,0.148317,False
1827,78,0.155663,0.176894,0.163925,False
1827,79,0.167237,0.193869,0.177463,False
1827,80,0.16242,0.191168,0.173394,False
1827,81,0.176779,0.210288,0.189508,False
1827,82,0.193507,0.231456,0.207821,False
1827,83,0.212877,0.254272,0.228327,False
1827,84,0.235309,0.277169,0.250699,False
1827,85,0.260379,0.298119,0.273947,False
1827,86,0.287197,0.319974,0.29862,False
1827,87,0.314959,0.344382,0.324818,False
1827,88,0.339738,0.367217,0.348571,False
1827,89,0.353896,0.38713,0.364175,False
1827,90,0.352834,0.415426,0.371431,False
1827,91,0.337306,0.430681,0.364376,False
1827,92,0.306995,0.417402,0.339097,False
1827,93,0.269555,0.393498,0.306149,False
1827,94,0.246575,0.386214,0.288432,False
1827,95,0.261003,0.440925,0.313608,False
1827,96,0.287262,0.545748,0.357446,False
1827,97,0.327535,0.72617,0.424247,False
1827,98,0.401638,1.032558,0.537045,False
1827,99,0.511822,1.524793,0.697463,False
1827,100,0.660251,2.313725,0.926641,False
1827,101,0.900974,4.122905,1.309709,False
1827,102,1.44403,,1.44403,False
1827,103,2.342105,,2.342105,False
1827,104,6.0,,6.0,False
1827,105,,,,False
1827,106,,,,False
1827,107,,,,False
1827,108,,,,False
1827,109,,,,False
1827,110,,,,True
1828,0,0.182638,0.215252,0.199088,False
1828,1,0.054949,0.06094,0.057954,False
1828,2,0.035566,0.039812,0.037693,False
1828,3,0.023945,0.025943,0.024946,False
1828,4,0.018178,0.019179,0.01868,False
1828,5,0.014704,0.015965,0.015336,False
1828,6,0.011368,0.012951,0.012163,False
1828,7,0.008736,0.010509,0.009626,False
1828,8,0.007075,0.008907,0.007993,False
1828,9,0.006098,0.007696,0.006899,False
1828,10,0.005667,0.006795,0.006232,False
1828,11,0.005267,0.005955,0.005611,False
1828,12,0.004989,0.005373,0.00518,False
1828,13,0.004915,0.005134,0.005024,False
1828,14,0.004949,0.005095,0.005021,False
1828,15,0.004859,0.005073,0.004966,False
1828,16,0.00489,0.005238,0.005062,False
